"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.789,,
"MEX","Mexico","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.789,,
"MEX","Mexico","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.789,,
"MEX","Mexico","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.789,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,3.181,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,3.215,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,3.17,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,3.17,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,3.17,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,3.17,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,3.223,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,3.223,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,3.223,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,3.371,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,3.371,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,3.371,,
"NLD","Netherlands","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,3.49,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,1.066,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,1.066,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,1.066,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,1.292,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,1.173,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,1.173,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,1.173,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,1.173,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,1.173,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,1.173,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,1.173,,
"NZL","New Zealand","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,1.173,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.38,,
"NOR","Norway","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.38,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,2.625,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,2.625,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,2.625,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,2.625,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,2.625,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,2.625,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.482,,
"POL","Poland","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.482,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,4.095,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,4.095,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,4.095,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,4.095,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,4.095,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,4.095,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,3.976,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,3.976,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,3.976,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,3.976,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,3.69,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,3.69,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,3.486,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,3.486,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,3.078,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,2.959,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,2.777,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,2.777,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.777,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.777,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.777,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.777,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,3.384,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,3.384,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,3.384,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,3.384,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,3.384,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,3.265,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,3.134,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,3.134,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,3.134,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,3.134,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,3.134,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,3.134,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,3.134,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,3.134,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,2.664,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,2.755,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,2.755,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,2.755,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.755,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.755,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.755,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.755,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,2.647,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,2.545,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,2.545,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,2.259,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,2.259,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,2.259,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.259,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.259,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.259,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.319,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,2.672,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,2.638,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,2.638,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,2.638,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.604,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.604,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.056,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.056,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,2.935,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,2.935,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,2.935,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,2.935,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,2.935,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,2.935,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2016","2016","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2017","2017","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2018","2018","IDX","Index","0","Units",,,2.875,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2019)","2019","2019","IDX","Index","0","Units",,,2.875,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","1998","1998","IDX","Index","0","Units",,,1.639,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","1999","1999","IDX","Index","0","Units",,,1.639,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2000","2000","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2001","2001","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2002","2002","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2003","2003","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2004","2004","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2005","2005","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2006","2006","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2007","2007","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2008","2008","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2009","2009","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2010","2010","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2011","2011","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2012","2012","IDX","Index","0","Units",,,1.758,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2013","2013","IDX","Index","0","Units",,,1.639,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2014","2014","IDX","Index","0","Units",,,1.568,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2019)","2015","2015","IDX","Index","0","Units",,,1.568,,
